Date,AAN,ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,AHL,AKRX,ALE,ALEX,AMCX,AN,APY,ARRS,ARW,ASB,ASGN,ASH,ATGE,ATI,ATO,ATR,AVNS,AVT,AYI,BBBY,BC,BCO,BDC,BID,BIG,BIO,BKH,BLKB,BMS,BOH,BRO,BXS,BYD,CABO,CAKE,CAR,CARS,CASY,CATY,CBRL,CBSH,CBT,CC,CDK,CFR,CGNX,CHDN,CHE,CHFC,CHK,CIEN,CLB,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,CNX,COHR,CONE,COR,CPE,CPT,CR,CREE,CRI,CRL,CRS,CRUS,CSL,CTLT,CUZ,CVLT,CW,CXW,CY,DAN,DCI,DDS,DECK,DEI,DKS,DLPH,DLX,DNB,DNKN,DNOW,DO,DPZ,DRQ,DY,EAT,EHC,EME,ENR,ENS,EPC,EPR,ERI,ESL,ESV,EV,EVR,EWBC,EXEL,EXP,FAF,FDS,FHN,FICO,FII,FIVE,FLO,FNB,FR,FSLR,FULT,GATX,GEF,GEO,GGG,GHC,GME,GMED,GNTX,GNW,GPOR,GVA,GWR,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOMB,HPT,HQY,HR,HRC,HUBB,HWC,IART,IBKR,IBOC,ICUI,IDA,IDCC,IDTI,IEX,INGR,INT,ISCA,ITT,JACK,JBGS,JBL,JBLU,JCOM,JHG,JKHY,JLL,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAMR,LANC,LDOS,LECO,LFUS,LGND,LII,LITE,LIVN,LM,LOGM,LPX,LSI,LSTR,LW,LYV,MAN,MANH,MASI,MBFI,MCY,MD,MDP,MDR,MDRX,MDSO,MDU,MIK,MKSI,MKTX,MLHR,MMS,MNK,MOH,MPW,MPWR,MSA,MSM,MTDR,MTX,MTZ,MUR,MUSA,NATI,NAVI,NBR,NCR,NDSN,NEU,NFG,NJR,NNN,NTCT,NUS,NUVA,NVR,NVT,NWE,NYCB,NYT,OAS,ODFL,ODP,OFC,OGE,OGS,OHI,OI,OII,OLLI,OLN,ORI,OSK,OZK,PACW,PB,PBF,PBH,PBI,PCH,PDCO,PENN,PII,PLT,PNFP,PNM,POL,POOL,POST,PRAH,PRI,PTC,PTEN,PZZA,QEP,R,RAMP,RBC,RDC,RGA,RGLD,RIG,RLGY,RNR,ROL,RPM,RRC,RS,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEIC,SF,SFM,SGMS,SIG,SIX,SKT,SKX,SLAB,SLGN,SLM,SM,SMG,SNH,SNV,SNX,SON,SPN,STE,STL,STLD,SWN,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TDY,TECD,TECH,TER,TEX,TFX,TGNA,THC,THG,THO,THS,TKR,TOL,TPH,TPX,TR,TREE,TRMB,TRMK,TRN,TTC,TUP,TXRH,TYL,UBSI,UE,UFS,UGI,ULTI,UMBF,UMPQ,UNFI,UNIT,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VSM,VVV,WAB,WAFD,WBS,WEN,WERN,WEX,WOR,WPX,WRB,WRI,WSM,WSO,WST,WTFC,WTR,WTW,WWD,WWE,WYND,X,Y,ZBRA
2009-04-01,19.695284,14.4901,3.6,5.756667,25.73,NaN,11.00222,12.991013,22.966278,19.290436,0.84,17.351938,NaN,NaN,17.709999,NaN,10.67,22.74,12.998599,3.52,8.477002,39.521435,28.140429,17.583984,26.346279,NaN,19.941998,26.830479,28.106754,5.517341,24.773806,15.411704,9.955421,24.877645,69.690002,13.593925,13.354183,18.024506,25.130259,7.493659,19.279181,9.050978,NaN,15.442705,2.09,NaN,23.942251,9.841121,24.142809,19.304913,11.589773,NaN,NaN,34.785191,2.811053,10.521213,38.98003,15.28174,NaN,11.95,34.940426,15.250002,25.049999,16.612679,10.886382,5.986559,35.155014,6.177572,1.443102,23.503616,18.602594,NaN,NaN,1.76,17.75429,18.543043,27.389999,19.761942,27.65,17.312281,4.65,19.647095,NaN,6.087708,12.45,29.387096,7.267913,5.937652,0.716091,13.829642,7.355143,18.84,7.236965,16.754868,NaN,10.653006,68.839073,NaN,NaN,68.086601,8.151981,34.380001,8.42,13.417333,8.25974,19.836641,49.673241,16.061157,39.365967,12.126965,0.029,26.35,22.274029,20.336115,14.931813,5.883214,4.93,25.574221,NaN,47.324471,9.902225,16.549513,15.411965,NaN,6.826938,4.861685,3.209273,187.289993,5.094511,22.387411,31.860596,4.958469,4.495824,198.667969,20.306732,NaN,4.682924,2.36,2.97,33.875839,30.0,25.815001,8.345,8.754786,9.782688,15.95,14.628418,11.427168,3.493695,6.19265,NaN,10.158297,11.366821,26.064856,3.545508,12.91,11.808229,10.814652,37.599998,17.54089,23.381641,5.43,21.498674,19.788002,17.984505,21.612114,10.652332,22.763882,NaN,6.875726,4.93,20.219587,NaN,15.703868,NaN,16.262886,13.641024,30.860001,12.672472,16.774818,15.897013,15.952032,13.096813,35.693024,25.769453,17.6943,14.966712,17.940001,27.844318,NaN,NaN,16.576694,NaN,3.972293,14.532753,32.605572,NaN,3.91,36.066528,4.155,25.053665,12.014979,19.957279,17.950001,17.027723,24.907248,12.42,NaN,12.942378,NaN,13.51347,8.602388,12.803982,8.785874,NaN,14.433333,2.586631,16.694286,18.750595,33.085934,NaN,17.729563,12.51,30.692997,NaN,11.667756,NaN,13.153546,10.15,15.78075,54.482147,24.875193,9.507054,10.51455,8.99,10.161317,37.900002,505.369995,NaN,13.977381,5.986407,5.066543,NaN,12.389996,2.376851,19.637869,7.695731,NaN,7.615607,24.325781,20.100512,NaN,8.758144,5.268022,8.888528,4.387948,10.568483,NaN,NaN,NaN,13.465711,17.495676,16.776674,7.154727,12.378819,11.521288,16.894625,6.245254,2.450268,15.178242,NaN,NaN,NaN,11.15,11.301188,12.233545,NaN,21.725447,NaN,35.717316,15.139665,27.605062,32.085278,53.658878,NaN,42.790867,3.94524,10.202583,38.653896,29.182102,11.242126,NaN,35.372917,NaN,26.6,7.4,26.799751,11.839004,3.747591,12.416044,32.326553,NaN,17.49,14.22423,NaN,NaN,3.9,33.259998,8.964035,1.350063,17.393309,25.402391,7.677699,20.572916,20.528675,17.209696,18.509462,20.416374,6.818391,9.749716,35.860001,15.054633,18.939657,32.48,NaN,13.747533,11.661324,16.686411,16.719999,21.59041,31.93,28.790001,49.792263,5.637761,13.100776,36.90015,1.314918,9.0,22.514261,19.103771,26.59,8.936581,19.863485,NaN,12.86,17.963816,6.051034,10.72,14.88677,3.778262,5.467713,17.271868,9.671201,16.5,16.996571,NaN,7.290143,10.647309,18.73,38.426445,6.899325,22.780001,NaN,19.49,31.405001,NaN,NaN,7.104491,57.70903,22.99,4.74514,NaN,NaN,18.352081,10.727282,4.362075,4.089541,11.842818,22.879999,11.85074,NaN,19.816154,8.95202,10.974124,31.939608,13.594924,15.815439,10.895035,22.75819,18.381969,6.807769,3.382759,24.509443,239.704559,21.25
2009-05-01,16.816996,15.606838,4.6,4.97,31.91,NaN,10.994794,15.942011,27.276003,18.889572,1.08,17.605148,NaN,NaN,15.88,NaN,12.11,24.190001,12.124746,3.57,10.34534,40.459332,30.444613,17.078739,26.460375,NaN,20.962328,25.514078,25.972418,4.262561,23.235815,17.515032,9.089361,20.710377,74.440002,14.633297,12.16968,18.811764,26.767948,7.424345,18.441671,9.88812,NaN,15.167105,4.8,NaN,22.764498,9.151829,23.404675,18.295923,12.677304,NaN,NaN,36.159164,2.615258,11.76647,35.241333,13.499468,NaN,11.0,39.957798,12.393342,27.26,15.638157,12.545799,5.766247,39.099205,7.371443,2.173671,30.927391,19.111717,NaN,NaN,2.64,19.64555,18.936554,30.360001,21.860149,31.43,18.828257,3.89,19.750729,NaN,6.682355,12.35,26.991402,7.895431,6.439319,1.187442,14.123082,9.015059,19.32,7.032787,15.696667,NaN,10.388518,69.168861,NaN,NaN,79.381149,7.823831,41.32,11.69,13.553627,10.43707,21.439592,45.304073,15.260457,35.903416,10.66291,0.032,27.34,30.630735,20.258549,15.279794,6.951322,5.55,22.630419,NaN,46.715149,10.444222,17.297297,16.860205,NaN,6.256548,4.318623,3.430602,190.289993,4.477929,18.721855,34.007141,4.872,4.377209,172.325577,16.798838,NaN,4.210203,5.92,6.22,31.385609,28.92,26.615,8.585,8.691508,10.859163,19.33,13.793028,12.791056,3.151456,7.06792,NaN,9.964689,14.1516,26.072697,3.545508,12.98,11.904296,9.087884,36.16,17.028637,22.759787,5.6,19.981201,21.866158,20.017368,22.625183,10.69649,24.346891,NaN,6.646533,4.53,18.795198,NaN,16.008884,NaN,13.499905,16.086275,33.619999,10.82378,15.48697,15.95096,15.76689,14.367746,37.542862,24.872505,16.212158,16.016846,17.879999,27.075954,NaN,NaN,15.924203,NaN,4.235812,16.053804,34.79393,NaN,5.72,35.581051,4.3975,20.753799,9.000218,19.579157,20.25,18.304125,33.904102,12.91,NaN,13.597971,NaN,11.639716,9.463527,12.252902,8.692203,NaN,15.96,3.051643,18.688576,17.814966,29.633518,NaN,18.649654,12.95,37.962563,NaN,11.228362,NaN,15.462549,10.74,16.702887,62.758251,25.498777,9.608133,10.358769,9.38,11.500834,36.110001,494.899994,NaN,14.318123,5.854083,6.215461,NaN,12.96218,4.276496,19.072386,7.962361,NaN,7.888024,28.554617,22.680895,NaN,9.286411,5.751532,10.990294,4.566723,10.249327,NaN,NaN,NaN,12.554823,15.574189,16.883272,6.954933,12.056307,16.133417,13.73162,6.881069,2.691718,14.812812,NaN,NaN,NaN,11.58,12.750517,12.491677,NaN,22.109894,NaN,34.732731,19.843529,31.938171,41.393047,63.201054,NaN,40.249443,3.662497,11.478261,44.301605,31.468306,11.643833,NaN,38.661976,NaN,28.52,7.11,26.632191,12.95721,4.472674,13.654995,28.590256,NaN,17.83,16.12438,NaN,NaN,3.166667,33.619999,8.534055,1.847602,21.14381,25.801064,8.018188,20.827694,24.676369,17.174446,22.219063,20.018208,6.649341,11.699658,43.470001,15.479231,18.567028,35.119999,NaN,15.073188,12.082256,17.330881,21.6,22.825441,32.869999,32.009998,52.446346,6.786194,12.740029,38.505608,1.604132,14.52,25.765989,16.710604,26.73,9.397862,18.216366,NaN,11.03,16.59901,9.689195,9.59,13.380288,4.017966,5.543303,16.781933,9.883661,16.799999,13.785963,NaN,4.566353,11.190349,20.309999,33.724937,6.115147,22.73,NaN,20.42,39.965,NaN,NaN,6.258533,62.079288,25.08,4.470293,NaN,NaN,17.16839,10.850295,6.233767,3.435215,13.07204,24.870001,11.126971,NaN,17.976267,9.147881,10.233322,37.043484,13.575322,16.74576,9.790688,21.635965,18.906904,7.940276,3.414619,31.460697,245.695755,21.83
2009-06-01,15.199974,15.056965,5.6,4.653333,32.0,NaN,10.519666,16.061096,27.474474,18.388319,1.21,19.475498,NaN,NaN,17.35,NaN,12.17,21.24,10.534668,3.91,10.892012,46.467396,30.190138,18.060902,28.815445,NaN,19.158527,26.330744,28.411659,3.985772,25.456627,15.966218,12.155676,18.928255,75.480003,16.003897,13.743463,19.067583,25.932854,7.735879,17.02372,8.371414,NaN,15.380473,5.65,NaN,23.179544,8.400956,20.782639,18.564213,10.091436,NaN,NaN,34.375908,2.823041,10.173629,36.355572,14.251029,NaN,10.35,36.67918,14.071493,26.995001,14.429379,11.850863,6.876282,40.306557,7.992142,2.137594,25.615623,20.247456,NaN,NaN,1.98,18.061863,18.065332,29.4,22.747498,33.75,17.582653,4.5,20.910166,NaN,6.311115,16.59,27.406235,8.738982,6.888575,1.160249,14.622423,8.776567,23.423334,6.798361,15.167565,NaN,9.587623,68.960052,NaN,NaN,78.222664,6.468044,38.099998,11.07,12.894876,12.728992,19.197365,45.286736,17.13505,35.889668,10.809842,0.039,27.07,27.464483,19.996899,15.642397,5.597263,4.87,23.219179,NaN,44.199986,10.323778,15.229403,16.39649,NaN,6.45456,4.076408,3.703006,162.199997,4.000075,19.123354,31.12162,5.539887,4.324188,168.58226,14.819336,NaN,4.142354,6.99,6.85,28.577648,26.51,28.5,7.805,8.890403,12.228333,16.790001,13.930959,13.47821,3.052856,6.015575,NaN,10.419016,14.204144,25.169849,3.545508,13.255,12.432667,8.373197,41.150002,19.371305,21.711525,6.04,21.025187,22.180782,19.446661,23.525652,11.739925,20.782803,NaN,6.355689,4.27,19.014334,NaN,18.170588,NaN,12.351504,16.103741,31.790001,9.071286,15.826244,14.880972,15.211459,11.833631,35.913044,26.41013,14.320738,18.22669,17.16,28.036411,NaN,NaN,20.136511,NaN,3.337898,16.346182,32.978771,NaN,4.86,35.43877,4.555,20.901175,8.990496,19.750498,21.065001,17.487343,31.342392,15.86,8.19,13.973644,NaN,11.346133,8.548569,13.228934,9.086726,NaN,15.946667,2.940233,20.222645,18.530054,28.900414,NaN,17.216963,11.72,35.12809,NaN,12.041245,NaN,13.47352,11.83,17.047998,58.226719,27.438002,10.696881,10.504071,9.38,12.127004,44.599998,502.390015,NaN,15.206747,5.785676,5.188969,NaN,14.775564,4.184725,18.847475,8.733313,NaN,7.665759,27.936251,19.937309,NaN,8.392173,5.537888,13.462417,3.905821,9.550879,NaN,NaN,NaN,12.237113,14.72299,17.793444,6.122108,12.189124,17.153778,12.614149,7.967163,2.42344,14.183198,NaN,NaN,NaN,11.69,11.434562,11.426888,NaN,22.104109,NaN,34.917347,18.737881,30.403728,37.055527,59.07407,NaN,40.926582,3.847092,10.519239,40.046482,31.884472,10.581335,NaN,40.034744,NaN,29.59,6.36,26.878603,11.797071,4.581357,15.96475,31.577984,NaN,15.76,18.6609,NaN,NaN,3.256667,37.98,9.619035,2.870632,20.372643,26.457918,7.812351,19.044281,23.827757,17.07955,16.640211,22.193869,6.584528,11.590019,38.849998,16.741987,18.43553,38.650002,NaN,15.191024,11.249292,18.815987,23.43,21.311777,32.75,32.709999,55.765541,6.510951,11.458433,38.780087,1.200577,11.28,28.619701,15.264734,28.77,9.563235,16.637875,NaN,13.07,16.739174,9.048276,9.815,13.390884,3.590858,5.381324,17.955013,9.271773,15.62,12.803121,NaN,5.534366,11.830858,24.24,31.911495,5.58277,26.25,NaN,20.889999,41.665001,NaN,NaN,6.031701,65.218979,25.639999,5.488841,NaN,NaN,15.48813,10.783931,6.726786,3.282954,13.166499,25.469999,10.172548,NaN,17.793936,8.358675,9.387137,36.817749,14.637993,14.959547,10.731629,23.796795,18.289568,7.99118,3.539255,33.045914,256.090576,23.66
2009-07-01,14.243345,15.566104,6.56,5.023334,32.400002,NaN,10.682991,18.152456,29.733295,20.470791,1.35,21.663521,NaN,NaN,20.68,NaN,12.18,25.77,9.135666,4.23,12.868497,46.26931,23.405352,19.590015,29.796728,NaN,22.228632,27.701267,32.107483,6.624501,23.808041,16.812372,12.98271,20.737375,77.440002,18.106195,16.52751,19.91503,27.771229,7.444764,18.848091,9.050978,NaN,17.220798,8.55,NaN,24.749519,8.056434,21.497742,21.546062,14.67991,NaN,NaN,35.799549,3.346078,11.334256,40.669277,15.789938,NaN,11.16,36.178356,16.29245,26.084999,17.663338,12.316406,6.558524,39.044003,7.829758,2.805029,26.799852,19.209627,NaN,NaN,1.68,19.629307,17.182713,32.060001,26.195206,33.07,15.791442,5.38,27.251064,NaN,6.400213,17.41,30.529627,8.877862,7.951812,3.181621,16.044981,10.167158,22.536667,7.773629,17.504427,NaN,11.713215,61.130836,NaN,NaN,84.646233,7.098441,42.290001,12.73,12.679872,12.693732,23.013931,55.533463,18.64225,44.010193,14.791597,0.026,28.43,29.862339,21.394821,15.666285,7.624006,5.35,25.225227,NaN,50.253445,11.02924,18.903765,17.648867,NaN,7.117932,5.110327,3.609367,154.389999,5.242817,18.960276,36.441513,5.36099,4.858328,216.124969,14.738539,NaN,5.34578,6.9,6.97,29.203745,27.290001,29.504999,8.305,9.283211,11.464864,21.75,15.948674,16.627607,3.488977,7.988723,NaN,12.016222,15.110115,29.589169,4.220843,15.83,15.042489,10.704047,38.93,20.542183,26.304352,6.77,23.344204,23.301661,20.765232,23.479736,13.032638,19.533058,NaN,7.846108,5.11,20.219587,NaN,18.801079,NaN,15.069196,18.553699,37.009998,9.954264,17.592049,16.355286,17.795732,16.305145,37.340179,25.75522,17.091322,21.367975,16.98,30.567148,NaN,NaN,23.270851,18.767216,4.118692,17.887764,33.620361,NaN,5.84,40.486767,4.625,21.195923,12.140255,21.070276,23.174999,18.117025,30.154127,17.23,9.225,14.951857,NaN,16.725626,9.382796,14.324155,9.388515,NaN,15.033334,3.493307,20.024118,21.597893,31.963131,NaN,20.777941,10.35,37.63723,NaN,13.455663,NaN,14.718829,12.94,19.718065,65.640427,31.150835,11.346229,11.932864,9.95,14.38919,41.389999,601.150024,NaN,16.419222,5.920983,7.411469,NaN,15.682258,4.175549,22.061171,9.282227,NaN,8.253531,33.850636,22.460354,NaN,9.733225,5.906349,25.41564,4.564919,11.670069,NaN,NaN,NaN,11.522859,17.923376,20.794546,6.673119,14.371175,21.471708,14.773329,9.075574,3.836369,20.26416,NaN,NaN,NaN,12.91,12.321463,11.712677,NaN,27.812222,NaN,40.930717,20.687317,36.143078,36.581448,63.368061,NaN,44.412704,4.073785,11.957767,44.921329,27.997543,11.637397,NaN,36.191395,NaN,31.190001,6.98,29.056883,13.600176,5.283609,16.799789,32.786209,NaN,18.02,19.790234,NaN,NaN,4.61,42.830002,9.86034,2.4849,23.301144,29.477371,8.932501,22.364985,27.098236,18.88378,15.985007,23.895851,7.865754,12.875202,41.43,18.257139,20.575583,23.969999,NaN,16.310467,11.897152,18.921404,24.57,19.456028,32.73,34.93,55.774292,7.47905,14.410852,41.487686,2.393344,15.8,29.520866,19.938356,32.450001,11.410931,19.177185,NaN,14.83,17.892603,9.406436,11.855,13.792892,3.680499,6.359853,23.708431,9.458738,15.4,13.445069,NaN,6.328807,12.421019,25.6,35.183838,7.021861,27.030001,NaN,24.040001,46.310001,NaN,NaN,6.676252,65.127586,27.0,5.747519,NaN,NaN,16.200678,11.555397,9.450928,3.758981,13.122901,28.280001,10.584884,NaN,19.301809,9.027019,11.11905,39.473919,15.331038,24.327869,10.827556,25.921185,18.141779,8.574153,4.073647,36.753635,255.618088,24.440001
2009-08-01,13.4988,17.656973,5.76,4.52,27.41,NaN,10.093494,19.206301,29.525372,20.907028,1.31,22.903183,NaN,NaN,18.98,NaN,13.26,27.639999,8.747993,4.01,14.243106,47.534401,26.248911,19.64772,29.458488,NaN,24.278399,30.291178,33.705929,8.571255,23.184258,20.061749,13.663293,22.879515,86.260002,17.806858,17.013611,20.119326,28.552916,7.712592,19.266935,10.124489,NaN,16.331758,9.73,NaN,25.116295,8.162442,21.302176,21.5872,15.87516,NaN,NaN,36.731232,3.248739,11.415863,40.152855,15.208626,NaN,13.4,39.09193,17.378618,29.51,20.678875,12.606812,5.694222,39.036648,7.088437,3.869316,28.217918,21.892317,NaN,NaN,1.52,24.411919,19.004629,36.84,23.255869,34.490002,18.005112,4.96,28.694939,NaN,6.268757,18.290001,30.104452,10.204913,7.577432,4.740705,15.859249,10.933769,22.763334,9.265616,19.761927,NaN,12.506572,62.022419,NaN,NaN,84.338684,6.986179,42.66,11.22,11.094888,13.760359,22.107494,56.721115,18.736452,44.951397,16.985153,0.021,30.92,29.082083,21.481913,20.054756,7.94311,5.72,24.328949,NaN,48.782185,11.511014,21.967369,17.866661,NaN,7.160103,4.662515,4.452122,121.580002,5.692647,20.621744,35.170704,5.462365,5.05519,209.808105,16.024542,NaN,5.312149,10.56,7.5,27.66943,31.379999,26.32,8.0,8.924685,11.163323,21.620001,18.290218,16.030565,3.246866,9.218145,NaN,13.402946,18.063374,30.500937,5.446249,16.895,15.19459,12.539492,37.189999,21.105379,18.620035,6.83,22.745741,24.683113,21.276548,25.536623,13.212038,18.875782,NaN,9.37935,5.81,18.011366,NaN,20.412355,NaN,16.441576,19.832056,37.049999,14.286142,18.194405,14.86762,20.894897,17.738819,41.210289,26.324715,18.357645,22.865557,14.4,31.470579,NaN,NaN,23.783575,15.67943,7.349232,19.899057,31.961348,NaN,7.03,43.65308,4.4625,21.776752,12.21966,22.319954,26.035,18.945196,36.666431,14.85,7.93,14.417071,NaN,15.913942,9.947918,13.98783,9.174838,NaN,13.5,3.777762,20.330935,20.55221,32.368565,NaN,21.432775,9.46,36.861214,NaN,13.669163,NaN,15.289592,13.33,23.529932,72.122055,34.30582,10.802432,12.663085,11.46,13.781981,40.07,675.25,NaN,16.276739,5.758616,7.166616,NaN,15.748279,4.79041,23.980385,9.901091,NaN,8.503902,33.850636,23.011709,NaN,11.815383,6.803152,31.10985,4.596859,14.304543,NaN,NaN,NaN,12.471475,17.94199,22.3279,6.143139,14.619231,21.671267,14.271412,8.778028,4.56072,20.401188,NaN,NaN,NaN,13.3,11.85751,10.753904,NaN,30.084391,NaN,40.13612,20.085997,37.574696,35.334743,60.306595,NaN,48.124794,3.967107,12.374172,46.818459,30.680187,12.819345,NaN,37.112476,NaN,39.75,7.11,29.924253,11.517517,5.963402,16.390902,36.969013,NaN,15.42,21.717274,NaN,NaN,5.936666,45.060001,9.538597,2.487695,25.673239,30.715361,9.827158,23.575626,28.271034,18.498684,17.565199,24.695789,7.46841,13.024731,36.860001,18.35512,21.294378,25.780001,NaN,16.251547,11.618109,22.519382,26.93,19.93223,33.759998,38.099998,53.895329,7.830225,15.644983,39.186653,2.954069,18.639999,30.70742,21.722889,37.049999,11.819665,22.294945,NaN,14.8,17.522158,6.644828,12.73,13.189883,4.244144,6.959873,25.740383,8.659887,15.23,13.026992,NaN,11.826453,11.984122,26.370001,33.758614,7.463442,27.02,NaN,28.43,45.755001,NaN,NaN,6.119896,74.658226,24.23,6.523556,NaN,NaN,18.030165,12.360683,10.931302,4.136521,12.736603,31.52,10.544849,NaN,21.229485,11.618704,15.266084,40.185196,17.030027,25.741959,10.102127,25.502806,19.388784,9.312067,4.424067,40.479839,262.327484,24.99
2009-09-01,13.624913,18.475237,4.88,5.043334,27.139999,NaN,12.605652,19.093983,26.113506,21.923933,1.37,23.036631,NaN,NaN,18.08,NaN,13.01,28.15,9.667865,5.85,16.863443,51.459953,30.241993,20.569281,32.011906,NaN,23.658916,30.385517,34.685322,11.053136,23.676987,22.14172,14.888874,22.519495,91.879997,17.759449,20.608007,19.767479,30.401318,7.494007,20.44809,10.764655,NaN,16.465113,13.36,NaN,28.401785,7.153899,25.793547,21.886942,18.698524,NaN,NaN,38.825863,3.321743,11.636503,40.587357,15.833533,NaN,16.280001,43.578472,17.847265,28.129999,20.872566,13.329121,6.380579,45.531662,7.445238,4.744197,34.135517,22.832235,NaN,NaN,1.83,26.806543,21.083801,36.75,24.679321,36.98,19.929773,5.56,29.640636,NaN,6.261194,20.75,31.54637,11.650265,7.734669,6.17289,14.704966,13.511497,28.283333,9.395686,19.753103,NaN,12.983526,64.254356,NaN,NaN,90.092049,7.633848,49.639999,12.3,11.986441,13.786805,24.158901,57.509998,20.837116,45.576588,18.490849,0.026,39.209999,33.527161,21.045815,23.385002,7.165004,6.38,26.407942,NaN,58.918243,11.562939,21.169453,18.115107,NaN,7.919187,4.760963,4.469147,152.860001,5.739179,21.012678,39.082504,6.013968,5.610838,226.09584,17.822256,NaN,5.151949,11.95,8.74,26.669535,30.32,28.059999,9.585,9.267941,11.827374,19.43,19.867088,17.782881,3.557181,10.305911,NaN,13.330777,19.2006,33.299706,5.718561,17.075001,15.907089,13.246055,36.860001,21.568546,20.574425,6.76,24.044762,23.734407,22.758434,25.316246,13.940151,18.968353,NaN,11.565323,5.98,19.39361,NaN,20.552456,NaN,15.051558,20.392435,36.82,14.892851,20.417185,15.129086,20.917521,21.264885,42.038437,24.972174,19.135992,23.961355,13.86,31.681086,NaN,NaN,25.660786,17.612904,6.509877,20.603207,34.927971,NaN,8.19,47.883286,5.05,22.713013,18.515242,21.737165,27.459999,20.655958,38.996662,20.27,7.575,15.486653,NaN,16.656538,10.791111,14.602853,10.384871,NaN,13.793333,3.897532,21.161137,21.332598,35.702911,NaN,22.78274,12.15,37.417229,NaN,14.855533,NaN,18.074242,13.82,24.803362,80.729485,35.165585,10.673101,13.249344,13.51,14.900533,41.759998,637.369995,NaN,16.575274,6.320986,7.646902,NaN,13.393519,6.075193,23.993397,10.470848,NaN,8.05633,36.802845,25.031908,NaN,12.48054,6.957378,28.63773,4.889924,13.833658,NaN,NaN,NaN,14.093399,17.541224,22.344299,5.81716,15.809393,24.370647,12.036473,8.778028,5.964704,19.137152,NaN,NaN,NaN,13.82,13.472413,11.32548,NaN,31.124222,NaN,40.356831,22.374891,38.927551,40.606476,68.011917,NaN,48.398785,4.243933,14.053959,47.776688,35.449963,12.210462,NaN,33.603886,NaN,37.080002,7.11,28.583773,12.076625,5.904441,17.493111,36.049717,NaN,15.83,23.599497,NaN,NaN,5.713333,46.360001,10.502265,2.437382,31.686441,32.525967,9.361764,23.894217,29.062428,19.851473,21.698759,26.013752,7.791727,12.072468,42.68,19.462231,22.852573,25.200001,NaN,16.53632,11.010182,25.655176,27.52,23.439459,35.990002,41.610001,54.894485,8.779344,19.679649,42.098408,4.277245,23.52,31.037842,25.808949,35.669998,13.202231,19.157578,NaN,18.940001,17.618473,7.116092,11.955,13.360776,4.617519,7.2975,27.779293,9.02532,17.09,13.000444,NaN,11.756358,11.772722,28.719999,34.10437,7.673372,23.91,NaN,30.17,48.990002,NaN,NaN,6.450557,77.242676,26.58,6.386132,NaN,NaN,18.078501,14.043198,10.429482,3.893174,13.574533,29.51,11.129338,NaN,21.005152,11.653804,16.143898,41.006706,17.207996,26.095179,10.680418,25.512102,22.475969,9.148813,4.792571,41.071064,244.798019,25.93
